teamId,gameId,oddsExist,homeTeamId,awayTeamId,awayFavorite,homeFavorite,provider,favorite,underdog,spread,details,overUnder,teamId2,gameId2,slug,location,name,nickname,abbreviation,displayName,shortDisplayName,color,alternateColor
teamId_184,401547207,False,,,,,NONE,,,,,,184,401547207,"""university-of-rochester-ny-yellow-jackets""","""University of Rochester (NY)""","""Yellow Jackets""","""Rochester (NY)""","""ROC""","""University of Rochester (NY) Yellow Jackets""","""Yellow Jackets""",000000,
teamId_188,401550249,False,,,,,NONE,,,,,,188,401550249,"""baldwin-wallace-yellow-jackets""","""Baldwin Wallace""","""Yellow Jackets""","""Baldwin Wallace""","""BALW""","""Baldwin Wallace Yellow Jackets""","""Yellow Jackets""",000000,
teamId_189,401532405,True,189,195,True,False,Caesars Sportsbook (New Jersey),195,189,13.0,OHIO -13.0,46.0,189,401532405,"""bowling-green-falcons""","""Bowling Green""","""Falcons""","""Bowling Green""","""BGSU""","""Bowling Green Falcons""","""Falcons""",2b1000,492000
teamId_190,401550069,False,,,,,NONE,,,,,,190,401550069,"""defiance-yellow-jackets""","""Defiance""","""Yellow Jackets""","""Defiance""","""DEF""","""Defiance Yellow Jackets""","""Yellow Jackets""",4e2d8a,ded27c
teamId_191,401550277,False,,,,,NONE,,,,,,191,401550277,"""heidelberg-student-princes""","""Heidelberg""","""Student Princes""","""Heidelberg""","""HEI""","""Heidelberg Student Princes""","""Student Princes""",000000,
teamId_193,401532408,False,,,,,NONE,,,,,,193,401532408,"""miami-oh-redhawks""","""Miami (OH)""","""RedHawks""","""Miami OH""","""M-OH""","""Miami (OH) RedHawks""","""RedHawks""",a4000c,f0f0f0
teamId_194,401521330,True,87,194,True,False,Caesars Sportsbook (New Jersey),194,87,3.5,OSU -3.5,54.5,194,401521330,"""ohio-state-buckeyes""","""Ohio State""","""Buckeyes""","""Ohio State""","""OSU""","""Ohio State Buckeyes""","""Buckeyes""",ce1141,505056
teamId_195,401532405,True,189,195,True,False,Caesars Sportsbook (New Jersey),195,189,13.0,OHIO -13.0,46.0,195,401532405,"""ohio-bobcats""","""Ohio""","""Bobcats""","""Ohio""","""OHIO""","""Ohio Bobcats""","""Bobcats""",295A29,e4bb85
teamId_196,401541961,False,,,,,NONE,,,,,,196,401541961,"""northeastern-state-river-hawks""","""Northeastern State""","""River Hawks""","""Northeastern St""","""NEOS""","""Northeastern State River Hawks""","""River Hawks""",000000,
teamId_197,401525846,True,66,197,False,True,Caesars Sportsbook (New Jersey),66,197,-3.5,ISU -3.5,36.5,197,401525846,"""oklahoma-state-cowboys""","""Oklahoma State""","""Cowboys""","""Oklahoma St""","""OKST""","""Oklahoma State Cowboys""","""Cowboys""",ff6500,000000
teamId_199,401541770,False,,,,,NONE,,,,,,199,401541770,"""southeastern-oklahoma-state-savage-storm""","""Southeastern Oklahoma State""","""Savage Storm""","""SE Okla ST""","""SEOS""","""Southeastern Oklahoma State Savage Storm""","""Savage Storm""",000000,
teamId_200,401541794,False,,,,,NONE,,,,,,200,401541794,"""southern-nazarene-crimson-storm""","""Southern Nazarene""","""Crimson Storm""","""So Nazarene""","""SN""","""Southern Nazarene Crimson Storm""","""Crimson Storm""",000000,
teamId_201,401525845,True,2132,201,True,False,Caesars Sportsbook (New Jersey),201,2132,14.5,OU -14.5,60.5,201,401525845,"""oklahoma-sooners""","""Oklahoma""","""Sooners""","""Oklahoma""","""OU""","""Oklahoma Sooners""","""Sooners""",a32036,ffffff
teamId_202,401531338,True,2459,202,False,True,Caesars Sportsbook (New Jersey),2459,202,-3.5,NIU -3.5,53.5,202,401531338,"""tulsa-golden-hurricane""","""Tulsa""","""Golden Hurricane""","""Tulsa""","""TLSA""","""Tulsa Golden Hurricane""","""Golden Hurricane""",003595,d0b787
teamId_203,401550464,False,,,,,NONE,,,,,,203,401550464,"""linfield-wildcats""","""Linfield""","""Wildcats""","""Linfield""","""LIN""","""Linfield Wildcats""","""Wildcats""",46256a,d41e47
teamId_204,401524019,True,265,204,True,False,Caesars Sportsbook (New Jersey),204,265,3.0,ORST -3.0,56.0,204,401524019,"""oregon-state-beavers""","""Oregon State""","""Beavers""","""Oregon St""","""ORST""","""Oregon State Beavers""","""Beavers""",231f20,d73f09
teamId_205,401568380,False,,,,,NONE,,,,,,205,401568380,"""pacific-or-boxers""","""Pacific (OR)""","""Boxers""","""Pacific (OR)""","""PACO""","""Pacific (OR) Boxers""","""Boxers""",b4183a,ffffff
teamId_209,401541026,False,,,,,NONE,,,,,,209,401541026,"""lock-haven-bald-eagles""","""Lock Haven""","""Bald Eagles""","""Lock Haven""","""LOCK""","""Lock Haven Bald Eagles""","""Bald Eagles""",000000,
teamId_210,401545886,False,,,,,NONE,,,,,,210,401545886,"""millersville-marauders""","""Millersville""","""Marauders""","""Millersville""","""MLR""","""Millersville Marauders""","""Marauders""",000000,
teamId_213,401520265,True,213,2294,False,True,Caesars Sportsbook (New Jersey),213,2294,-14.5,PSU -14.5,40.0,213,401520265,"""penn-state-nittany-lions""","""Penn State""","""Nittany Lions""","""Penn State""","""PSU""","""Penn State Nittany Lions""","""Nittany Lions""",00265D,002e5c
teamId_215,401545968,False,,,,,NONE,,,,,,215,401545968,"""slippery-rock-the-rock""","""Slippery Rock""","""The Rock""","""Slippery Rock""","""SLI""","""Slippery Rock The Rock""","""The Rock""",000000,
teamId_216,401549820,False,,,,,NONE,,,,,,216,401549820,"""susquehanna-university-river-hawks""","""Susquehanna University""","""River Hawks""","""Susquehnna""","""SUS""","""Susquehanna University River Hawks""","""River Hawks""",6b1a31,fd6b0d
teamId_218,401525509,True,218,2390,True,False,Caesars Sportsbook (New Jersey),2390,218,24.0,MIA -24.0,52.0,218,401525509,"""temple-owls""","""Temple""","""Owls""","""Temple""","""TEM""","""Temple Owls""","""Owls""",A80532,a7a9ac
teamId_219,401540048,False,,,,,NONE,,,,,,219,401540048,"""pennsylvania-quakers""","""Pennsylvania""","""Quakers""","""Penn""","""PENN""","""Pennsylvania Quakers""","""Quakers""",082A74,a6163d
teamId_221,401525510,True,221,153,True,False,Caesars Sportsbook (New Jersey),153,221,7.5,UNC -7.5,50.0,221,401525510,"""pittsburgh-panthers""","""Pittsburgh""","""Panthers""","""Pitt""","""PITT""","""Pittsburgh Panthers""","""Panthers""",003263,231f20
teamId_222,401540549,False,,,,,NONE,,,,,,222,401540549,"""villanova-wildcats""","""Villanova""","""Wildcats""","""Villanova""","""VILL""","""Villanova Wildcats""","""Wildcats""",00205b,13b5ea
teamId_223,401545886,False,,,,,NONE,,,,,,223,401545886,"""west-chester-golden-rams""","""West Chester""","""Golden Rams""","""West Chester""","""WES""","""West Chester Golden Rams""","""Golden Rams""",000000,
teamId_225,401540291,False,,,,,NONE,,,,,,225,401540291,"""brown-bears""","""Brown""","""Bears""","""Brown""","""BRWN""","""Brown Bears""","""Bears""",411e09,949300
teamId_227,401540549,False,,,,,NONE,,,,,,227,401540549,"""rhode-island-rams""","""Rhode Island""","""Rams""","""Rhode Island""","""URI""","""Rhode Island Rams""","""Rams""",091f3f,5ab3e8
teamId_228,401525507,True,228,52,True,False,Caesars Sportsbook (New Jersey),52,228,2.0,FSU -2.0,56.0,228,401525507,"""clemson-tigers""","""Clemson""","""Tigers""","""Clemson""","""CLEM""","""Clemson Tigers""","""Tigers""",f56600,522d80
teamId_231,401540599,False,,,,,NONE,,,,,,231,401540599,"""furman-paladins""","""Furman""","""Paladins""","""Furman""","""FUR""","""Furman Paladins""","""Paladins""",582c83,ffffff
teamId_233,401540384,False,,,,,NONE,,,,,,233,401540384,"""south-dakota-coyotes""","""South Dakota""","""Coyotes""","""South Dakota""","""SDAK""","""South Dakota Coyotes""","""Coyotes""",CD1241,f0f0f0
teamId_235,401520259,True,142,235,False,True,Caesars Sportsbook (New Jersey),142,235,-7.0,MIZ -7.0,53.0,235,401520259,"""memphis-tigers""","""Memphis""","""Tigers""","""Memphis""","""MEM""","""Memphis Tigers""","""Tigers""",004991,8e908f
teamId_236,401540583,False,,,,,NONE,,,,,,236,401540583,"""chattanooga-mocs""","""Chattanooga""","""Mocs""","""Chattanooga""","""UTC""","""Chattanooga Mocs""","""Mocs""",00386b,dca71d
teamId_237,401549573,False,,,,,NONE,,,,,,237,401549573,"""union-ny-dutchmen""","""Union (NY)""","""Dutchmen""","""Union (NY)""","""UNNY""","""Union (NY) Dutchmen""","""Dutchmen""",000000,
teamId_238,401520274,True,238,96,True,False,Caesars Sportsbook (New Jersey),96,238,14.0,UK -14.0,50.5,238,401520274,"""vanderbilt-commodores""","""Vanderbilt""","""Commodores""","""Vanderbilt""","""VAN""","""Vanderbilt Commodores""","""Commodores""",000000,231f20
teamId_239,401525844,True,239,251,True,False,Caesars Sportsbook (New Jersey),251,239,15.0,TEX -15.0,51.5,239,401525844,"""baylor-bears""","""Baylor""","""Bears""","""Baylor""","""BAY""","""Baylor Bears""","""Bears""",154734,ffb81c
teamId_241,401547171,False,,,,,NONE,,,,,,241,401547171,"""mcmurry-indians""","""McMurry""","""Indians""","""McMurry""","""MMR""","""McMurry Indians""","""Indians""",98002e,000000
teamId_242,401531423,True,58,242,True,False,Caesars Sportsbook (New Jersey),242,58,2.5,RICE -2.5,55.0,242,401531423,"""rice-owls""","""Rice""","""Owls""","""Rice""","""RICE""","""Rice Owls""","""Owls""",d1d5d8,003d7d
teamId_245,401520270,True,245,2,False,True,Caesars Sportsbook (New Jersey),245,2,-7.5,TA&M -7.5,52.5,245,401520270,"""texas-am-aggies""","""Texas A&M""","""Aggies""","""Texas A&M""","""TA&M""","""Texas A&M Aggies""","""Aggies""",500000,ffffff
teamId_246,401550347,False,,,,,NONE,,,,,,246,401550347,"""juniata-eagles""","""Juniata""","""Eagles""","""Juniata""","""JUN""","""Juniata Eagles""","""Eagles""",031832,ac9c66
teamId_247,401558400,False,,,,,NONE,,,,,,247,401558400,"""kings-college-pa-monarchs""","""Kings College (PA)""","""Monarchs""","""Kings (PA)""","""KING""","""Kings College (PA) Monarchs""","""Monarchs""",c41230,000000
teamId_248,401520254,True,248,2534,False,True,Caesars Sportsbook (New Jersey),248,2534,-12.5,HOU -12.5,38.0,248,401520254,"""houston-cougars""","""Houston""","""Cougars""","""Houston""","""HOU""","""Houston Cougars""","""Cougars""",c92a39,ffffff
teamId_249,401531436,False,,,,,NONE,,,,,,249,401531436,"""north-texas-mean-green""","""North Texas""","""Mean Green""","""North Texas""","""UNT""","""North Texas Mean Green""","""Mean Green""",ffffff,000000
teamId_251,401525844,True,239,251,True,False,Caesars Sportsbook (New Jersey),251,239,15.0,TEX -15.0,51.5,251,401525844,"""texas-longhorns""","""Texas""","""Longhorns""","""Texas""","""TEX""","""Texas Longhorns""","""Longhorns""",c15d26,ffffff
teamId_252,401525847,True,2305,252,False,True,Caesars Sportsbook (New Jersey),2305,252,-9.5,KU -9.5,55.5,252,401525847,"""byu-cougars""","""BYU""","""Cougars""","""BYU""","""BYU""","""BYU Cougars""","""Cougars""",001E4C,ffffff
teamId_253,401540207,False,,,,,NONE,,,,,,253,401540207,"""southern-utah-thunderbirds""","""Southern Utah""","""Thunderbirds""","""Southern Utah""","""SUU""","""Southern Utah Thunderbirds""","""Thunderbirds""",c72026,000000
teamId_254,401524017,True,254,26,False,True,Caesars Sportsbook (New Jersey),254,26,-4.5,UTAH -4.5,51.0,254,401524017,"""utah-utes""","""Utah""","""Utes""","""Utah""","""UTAH""","""Utah Utes""","""Utes""",ea002a,ffffff
teamId_255,401549668,False,,,,,NONE,,,,,,255,401549668,"""knox-college-prairie-fire""","""Knox College""","""Prairie Fire""","""Knox College""","""KNO""","""Knox College Prairie Fire""","""Prairie Fire""",000000,
teamId_256,401531872,True,328,256,True,False,Caesars Sportsbook (New Jersey),256,328,6.5,JMU -6.5,51.5,256,401531872,"""james-madison-dukes""","""James Madison""","""Dukes""","""James Madison""","""JMU""","""James Madison Dukes""","""Dukes""",450084,cbb778
teamId_257,401540573,False,,,,,NONE,,,,,,257,401540573,"""richmond-spiders""","""Richmond""","""Spiders""","""Richmond""","""RICH""","""Richmond Spiders""","""Spiders""",9e0712,b90b2e
teamId_258,401525505,True,258,152,True,False,Caesars Sportsbook (New Jersey),152,258,9.5,NCSU -9.5,46.5,258,401525505,"""virginia-cavaliers""","""Virginia""","""Cavaliers""","""Virginia""","""UVA""","""Virginia Cavaliers""","""Cavaliers""",f84c1e,ffffff
teamId_259,401525511,True,276,259,False,True,Caesars Sportsbook (New Jersey),276,259,-5.0,MRSH -5.0,42.0,259,401525511,"""virginia-tech-hokies""","""Virginia Tech""","""Hokies""","""Virginia Tech""","""VT""","""Virginia Tech Hokies""","""Hokies""",630031,cf4520
teamId_262,401549668,False,,,,,NONE,,,,,,262,401549668,"""lake-forest-foresters""","""Lake Forest""","""Foresters""","""Lake Forest""","""LAK""","""Lake Forest Foresters""","""Foresters""",000000,
teamId_263,401547109,False,,,,,NONE,,,,,,263,401547109,"""loras-college-duhawks""","""Loras College""","""Duhawks""","""Loras College""","""LOR""","""Loras College Duhawks""","""Duhawks""",452d7d,d2b888
teamId_264,401524018,True,264,25,False,True,Caesars Sportsbook (New Jersey),264,25,-21.0,WASH -21.0,61.0,264,401524018,"""washington-huskies""","""Washington""","""Huskies""","""Washington""","""WASH""","""Washington Huskies""","""Huskies""",33006f,e8d3a2
teamId_265,401524019,True,265,204,True,False,Caesars Sportsbook (New Jersey),204,265,3.0,ORST -3.0,56.0,265,401524019,"""washington-state-cougars""","""Washington State""","""Cougars""","""Washington St""","""WSU""","""Washington State Cougars""","""Cougars""",94022a,6a747c
teamId_266,401549652,False,,,,,NONE,,,,,,266,401549652,"""beloit-college-buccaneers""","""Beloit College""","""Buccaneers""","""Beloit College""","""BEL""","""Beloit College Buccaneers""","""Buccaneers""",000000,
teamId_268,401550203,False,,,,,NONE,,,,,,268,401550203,"""lawrence-university-vikings""","""Lawrence University""","""Vikings""","""Lawrence""","""LAW""","""Lawrence University Vikings""","""Vikings""",000000,
teamId_271,401541132,False,,,,,NONE,,,,,,271,401541132,"""wisconsin-oshkosh-titans""","""Wisconsin-Oshkosh""","""Titans""","""Wis Osh""","""WIS""","""Wisconsin-Oshkosh Titans""","""Titans""",000000,
teamId_272,401550421,False,,,,,NONE,,,,,,272,401550421,"""wisconsin-platteville-pioneers""","""Wisconsin-Platteville""","""Pioneers""","""Wis Platte""","""WIS""","""Wisconsin-Platteville Pioneers""","""Pioneers""",000000,
teamId_275,401520266,True,2509,275,True,False,Caesars Sportsbook (New Jersey),275,2509,6.0,WIS -6.0,53.5,275,401520266,"""wisconsin-badgers""","""Wisconsin""","""Badgers""","""Wisconsin""","""WIS""","""Wisconsin Badgers""","""Badgers""",c4012f,ffffff
teamId_276,401525511,True,276,259,False,True,Caesars Sportsbook (New Jersey),276,259,-5.0,MRSH -5.0,41.0,276,401525511,"""marshall-thundering-herd""","""Marshall""","""Thundering Herd""","""Marshall""","""MRSH""","""Marshall Thundering Herd""","""Thundering Herd""",00ae42,be854c
teamId_277,401525850,True,277,2641,True,False,Caesars Sportsbook (New Jersey),2641,277,6.0,TTU -6.0,55.0,277,401525850,"""west-virginia-mountaineers""","""West Virginia""","""Mountaineers""","""West Virginia""","""WVU""","""West Virginia Mountaineers""","""Mountaineers""",002855,eaaa00
teamId_278,401532407,True,278,2309,False,True,Caesars Sportsbook (New Jersey),278,2309,-27.5,FRES -27.5,50.0,278,401532407,"""fresno-state-bulldogs""","""Fresno State""","""Bulldogs""","""Fresno St""","""FRES""","""Fresno State Bulldogs""","""Bulldogs""",c41230,231f20
teamId_282,401540300,False,,,,,NONE,,,,,,282,401540300,"""indiana-state-sycamores""","""Indiana State""","""Sycamores""","""Indiana St""","""INST""","""Indiana State Sycamores""","""Sycamores""",00669a,f0f0f0
teamId_284,401540040,False,,,,,NONE,,,,,,284,401540040,"""stonehill-skyhawks""","""Stonehill""","""Skyhawks""","""Stonehill""","""STO""","""Stonehill Skyhawks""","""Skyhawks""",000000,
teamId_286,401550362,False,,,,,NONE,,,,,,286,401550362,"""nc-wesleyan-battling-bishops""","""NC Wesleyan""","""Battling Bishops""","""UNC Welseyan""","""NOR""","""NC Wesleyan Battling Bishops""","""Battling Bishops""",000000,
teamId_290,401531871,True,2050,290,True,False,Caesars Sportsbook (New Jersey),290,2050,6.5,GASO -6.5,59.5,290,401531871,"""georgia-southern-eagles""","""Georgia Southern""","""Eagles""","""GA Southern""","""GASO""","""Georgia Southern Eagles""","""Eagles""",003775,f0f0f0
teamId_291,401549805,False,,,,,NONE,,,,,,291,401549805,"""methodist-monarchs""","""Methodist""","""Monarchs""","""Methodist""","""MET""","""Methodist Monarchs""","""Monarchs""",000000,
teamId_293,401549625,False,,,,,NONE,,,,,,293,401549625,"""castleton-spartans""","""Castleton""","""Spartans""","""Castleton""","""CAS""","""Castleton Spartans""","""Spartans""",000000,
teamId_295,401531873,False,,,,,NONE,,,,,,295,401531873,"""old-dominion-monarchs""","""Old Dominion""","""Monarchs""","""Old Dominion""","""ODU""","""Old Dominion Monarchs""","""Monarchs""",00507d,a1d2f1
teamId_297,401550318,False,,,,,NONE,,,,,,297,401550318,"""hampden-sydney-tigers""","""Hampden-Sydney""","""Tigers""","""Hampden-Syd""","""HAC""","""Hampden-Sydney Tigers""","""Tigers""",900028,a8b1b7
teamId_301,401540467,False,,,,,NONE,,,,,,301,401540467,"""san-diego-toreros""","""San Diego""","""Toreros""","""San Diego""","""USD""","""San Diego Toreros""","""Toreros""",2f99d4,2f99d4
teamId_302,401540237,False,,,,,NONE,,,,,,302,401540237,"""uc-davis-aggies""","""UC Davis""","""Aggies""","""UC Davis""","""UCD""","""UC Davis Aggies""","""Aggies""",002855,c3c4c6
teamId_304,401540252,False,,,,,NONE,,,,,,304,401540252,"""idaho-state-bengals""","""Idaho State""","""Bengals""","""Idaho St""","""IDST""","""Idaho State Bengals""","""Bengals""",ef8c00,e9a126
teamId_306,401547215,False,,,,,NONE,,,,,,306,401547215,"""illinois-wesleyan-titans""","""Illinois Wesleyan""","""Titans""","""Illinois Wesleyan""","""ILW""","""Illinois Wesleyan Titans""","""Titans""",000000,
teamId_308,401540972,False,,,,,NONE,,,,,,308,401540972,"""ashland-eagles""","""Ashland""","""Eagles""","""Ashland""","""ASH""","""Ashland Eagles""","""Eagles""",000000,
teamId_309,401531875,True,309,2084,False,True,Caesars Sportsbook (New Jersey),309,2084,-8.5,UL -8.5,58.0,309,401531875,"""louisiana-ragin-cajuns""","""Louisiana""","""Ragin' Cajuns""","""Louisiana""","""UL""","""Louisiana Ragin' Cajuns""","""Ragin' Cajuns""",ce2842,
teamId_311,401540489,False,,,,,NONE,,,,,,311,401540489,"""maine-black-bears""","""Maine""","""Black Bears""","""Maine""","""ME""","""Maine Black Bears""","""Black Bears""",127dbe,
teamId_317,401544098,False,,,,,NONE,,,,,,317,401544098,"""marietta-pioneers""","""Marietta""","""Pioneers""","""Marietta""","""MAR""","""Marietta Pioneers""","""Pioneers""",000000,
teamId_319,401541777,False,,,,,NONE,,,,,,319,401541777,"""oklahoma-baptist-bison""","""Oklahoma Baptist""","""Bison""","""Oklahoma Bapt""","""OKB""","""Oklahoma Baptist Bison""","""Bison""",,
teamId_322,401540073,False,,,,,NONE,,,,,,322,401540073,"""lafayette-leopards""","""Lafayette""","""Leopards""","""Lafayette""","""LAF""","""Lafayette Leopards""","""Leopards""",790000,a59474
teamId_323,401541056,False,,,,,NONE,,,,,,323,401541056,"""moravian-greyhounds""","""Moravian""","""Greyhounds""","""Moravian""","""MOR""","""Moravian Greyhounds""","""Greyhounds""",1f3361,a5a6a9
teamId_324,401531849,True,324,2247,False,True,Caesars Sportsbook (New Jersey),324,2247,-6.5,CCU -6.5,63.0,324,401531849,"""coastal-carolina-chanticleers""","""Coastal Carolina""","""Chanticleers""","""Coastal Car""","""CCU""","""Coastal Carolina Chanticleers""","""Chanticleers""",007073,876447
teamId_326,401531877,True,326,2440,False,True,Caesars Sportsbook (New Jersey),326,2440,-17.0,TXST -17.0,59.5,326,401531877,"""texas-state-bobcats""","""Texas State""","""Bobcats""","""Texas St""","""TXST""","""Texas State Bobcats""","""Bobcats""",4e1719,b4975a
teamId_328,401531872,True,328,256,True,False,Caesars Sportsbook (New Jersey),256,328,6.5,JMU -6.5,51.5,328,401531872,"""utah-state-aggies""","""Utah State""","""Aggies""","""Utah State""","""USU""","""Utah State Aggies""","""Aggies""",00263a,949ca1
teamId_330,401540661,False,,,,,NONE,,,,,,330,401540661,"""virginia-state-trojans""","""Virginia State""","""Trojans""","""Virginia St""","""VIR""","""Virginia State Trojans""","""Trojans""",000000,
teamId_331,401540237,False,,,,,NONE,,,,,,331,401540237,"""eastern-washington-eagles""","""Eastern Washington""","""Eagles""","""E Washington""","""EWU""","""Eastern Washington Eagles""","""Eagles""",a10022,abb4bc
teamId_332,401544107,False,,,,,NONE,,,,,,332,401544107,"""muskingum-fighting-muskies""","""Muskingum""","""Fighting Muskies""","""Muskingum""","""MUS""","""Muskingum Fighting Muskies""","""Fighting Muskies""",000000,
teamId_333,401520250,True,333,145,False,True,Caesars Sportsbook (New Jersey),333,145,-7.0,ALA -7.0,57.0,333,401520250,"""alabama-crimson-tide""","""Alabama""","""Crimson Tide""","""Alabama""","""ALA""","""Alabama Crimson Tide""","""Crimson Tide""",9e1632,ffffff
teamId_336,401552018,False,,,,,NONE,,,,,,336,401552018,"""wesleyan-university-ct-cardinals""","""Wesleyan University (CT)""","""Cardinals""","""Wesleyan (CT)""","""WCT""","""Wesleyan University (CT) Cardinals""","""Cardinals""",d72121,000000
teamId_338,401540535,False,,,,,NONE,,,,,,338,401540535,"""kennesaw-state-owls""","""Kennesaw State""","""Owls""","""Kennesaw St""","""KENN""","""Kennesaw State Owls""","""Owls""",000000,fdbb30
teamId_340,401549714,False,,,,,NONE,,,,,,340,401549714,"""bowdoin-polar-bears""","""Bowdoin""","""Polar Bears""","""Bowdoin""","""BOW""","""Bowdoin Polar Bears""","""Polar Bears""",ffffff,000000
teamId_341,401545746,False,,,,,NONE,,,,,,341,401545746,"""frostburg-state-bobcats""","""Frostburg State""","""Bobcats""","""Frostburg St""","""FRO""","""Frostburg State Bobcats""","""Bobcats""",000000,
teamId_344,401520267,True,2579,344,False,True,Caesars Sportsbook (New Jersey),2579,344,-6.0,SC -6.0,50.0,344,401520267,"""mississippi-state-bulldogs""","""Mississippi State""","""Bulldogs""","""Mississippi St""","""MSST""","""Mississippi State Bulldogs""","""Bulldogs""",762123,c8c8c8
teamId_348,401550302,False,,,,,NONE,,,,,,348,401550302,"""hamilton-continentals""","""Hamilton""","""Continentals""","""Hamilton""","""HAM""","""Hamilton Continentals""","""Continentals""",062f87,d5b98b
teamId_349,401520268,True,183,349,False,True,Caesars Sportsbook (New Jersey),183,349,-14.0,SYR -14.0,50.5,349,401520268,"""army-black-knights""","""Army""","""Black Knights""","""Army""","""ARMY""","""Army Black Knights""","""Black Knights""",ce9c00,231f20
teamId_351,401544920,False,,,,,NONE,,,,,,351,401544920,"""wingate-bulldogs""","""Wingate""","""Bulldogs""","""Wingate""","""WIN""","""Wingate Bulldogs""","""Bulldogs""",182441,c1b585
teamId_352,401541095,False,,,,,NONE,,,,,,352,401541095,"""kenyon-owls""","""Kenyon""","""Owls""","""Kenyon""","""KEN""","""Kenyon Owls""","""Owls""",000000,
teamId_354,401544964,False,,,,,NONE,,,,,,354,401544964,"""olivet-college-comets""","""Olivet College""","""Comets""","""Olivet College""","""OLI""","""Olivet College Comets""","""Comets""",000000,
teamId_356,401520255,True,356,2226,False,True,Caesars Sportsbook (New Jersey),356,2226,-14.5,ILL -14.5,47.0,356,401520255,"""illinois-fighting-illini""","""Illinois""","""Fighting Illini""","""Illinois""","""ILL""","""Illinois Fighting Illini""","""Fighting Illini""",ff5f05,13294b
teamId_359,401544098,False,,,,,NONE,,,,,,359,401544098,"""otterbein-cardinals""","""Otterbein""","""Cardinals""","""Otterbein""","""OTT""","""Otterbein Cardinals""","""Cardinals""",000000,
teamId_365,401550051,False,,,,,NONE,,,,,,365,401550051,"""alfred-saxons""","""Alfred""","""Saxons""","""Alfred""","""ALF""","""Alfred Saxons""","""Saxons""",000000,
teamId_366,401550325,False,,,,,NONE,,,,,,366,401550325,"""ferrum-panthers""","""Ferrum""","""Panthers""","""Ferrum""","""FER""","""Ferrum Panthers""","""Panthers""",000000,c0a656
teamId_367,401541015,False,,,,,NONE,,,,,,367,401541015,"""gannon-golden-knights""","""Gannon""","""Golden Knights""","""Gannon""","""GAN""","""Gannon Golden Knights""","""Golden Knights""",000000,
teamId_374,401552998,False,,,,,NONE,,,,,,374,401552998,"""st-john-fisher-university-cardinals""","""St. John Fisher University""","""Cardinals""","""St. John Fisher""","""SJFU""","""St. John Fisher University Cardinals""","""Cardinals""",000000,
teamId_375,401550169,False,,,,,NONE,,,,,,375,401550169,"""st-scholastica-saints""","""St. Scholastica""","""Saints""","""St. Scholastica""","""STS""","""St. Scholastica Saints""","""Saints""",000000,
teamId_379,401550133,False,,,,,NONE,,,,,,379,401550133,"""umass-dartmouth-corsairs""","""UMASS Dartmouth""","""Corsairs""","""UMass Dart""","""UMDA""","""UMASS Dartmouth Corsairs""","""Corsairs""",000000,
teamId_386,401550349,False,,,,,NONE,,,,,,386,401550349,"""trinity-university-tx-tigers""","""Trinity University (TX)""","""Tigers""","""Trinity (TX)""","""TRI""","""Trinity University (TX) Tigers""","""Tigers""",000000,
teamId_388,401553038,False,,,,,NONE,,,,,,388,401553038,"""lebanon-valley-flying-dutchmen""","""Lebanon Valley""","""Flying Dutchmen""","""Lebanon Valley""","""LEB""","""Lebanon Valley Flying Dutchmen""","""Flying Dutchmen""",003767,ffffff
teamId_389,401540787,False,,,,,NONE,,,,,,389,401540787,"""upper-iowa-peacocks""","""Upper Iowa""","""Peacocks""","""Upper Iowa""","""UPP""","""Upper Iowa Peacocks""","""Peacocks""",000000,
teamId_390,401544054,False,,,,,NONE,,,,,,390,401544054,"""utica-pioneers""","""Utica""","""Pioneers""","""Utica""","""UTI""","""Utica Pioneers""","""Pioneers""",000000,
teamId_391,401550279,False,,,,,NONE,,,,,,391,401550279,"""oberlin-yeomen""","""Oberlin""","""Yeomen""","""Oberlin""","""OBE""","""Oberlin Yeomen""","""Yeomen""",000000,
teamId_395,401540652,False,,,,,NONE,,,,,,395,401540652,"""saint-augustines-falcons""","""Saint Augustine's""","""Falcons""","""St. Augustine's""","""STAU""","""Saint Augustine's Falcons""","""Falcons""",000000,
teamId_396,401544937,False,,,,,NONE,,,,,,396,401544937,"""wheaton-thunder""","""Wheaton""","""Thunder""","""Wheaton""","""WHE""","""Wheaton Thunder""","""Thunder""",000000,
teamId_398,401552998,False,,,,,NONE,,,,,,398,401552998,"""wilkes-university-colonels""","""Wilkes University""","""Colonels""","""Wilkes""","""WIL""","""Wilkes University Colonels""","""Colonels""",002856,ffcd00
teamId_399,401539980,False,,,,,NONE,,,,,,399,401539980,"""ualbany-great-danes""","""UAlbany""","""Great Danes""","""UAlbany""","""ALB""","""UAlbany Great Danes""","""Great Danes""",3D2777,ffffff
teamId_402,401550133,False,,,,,NONE,,,,,,402,401550133,"""worcester-state-college-lancers""","""Worcester State College""","""Lancers""","""Wor State""","""WOR""","""Worcester State College Lancers""","""Lancers""",004b8e,ffc629
teamId_409,401550232,False,,,,,NONE,,,,,,409,401550232,"""concordia-wi-falcons""","""Concordia (WI)""","""Falcons""","""Concordia (WI)""","""CON""","""Concordia (WI) Falcons""","""Falcons""",245699,b1b3b3
teamId_411,401544146,False,,,,,NONE,,,,,,411,401544146,"""chapman-university-panthers""","""Chapman University""","""Panthers""","""Chapman""","""CHA""","""Chapman University Panthers""","""Panthers""",ab1d38,000000
